case,rows,sample,iterations,ns
selected_filtered_c0_plain,1024,0,1024,3038.371
selected_filtered_c0_plain,1024,1,1024,3048.544
selected_filtered_c0_plain,1024,2,1024,3028.605
selected_filtered_c0_plain,1024,3,1024,3039.389
selected_filtered_c0_plain,1024,4,1024,3070.395
selected_filtered_c0_plain,1024,5,1024,3029.378
selected_filtered_c0_plain,1024,6,1024,3034.058
selected_filtered_c0_plain,1024,7,1024,3056.885
selected_filtered_c0_plain,1024,8,1024,3160.686
selected_filtered_c0_plain,1024,9,1024,3032.959
selected_filtered_c0_plain,1024,10,1024,3027.181
selected_filtered_c0_plain,1024,11,1024,3034.261
selected_filtered_c0_multi,1024,0,1024,3033.081
selected_filtered_c0_multi,1024,1,1024,3034.221
selected_filtered_c0_multi,1024,2,1024,3036.295
selected_filtered_c0_multi,1024,3,1024,3036.905
selected_filtered_c0_multi,1024,4,1024,3011.800
selected_filtered_c0_multi,1024,5,1024,3061.442
selected_filtered_c0_multi,1024,6,1024,3022.176
selected_filtered_c0_multi,1024,7,1024,3023.600
selected_filtered_c0_multi,1024,8,1024,3034.343
selected_filtered_c0_multi,1024,9,1024,3013.184
selected_filtered_c0_multi,1024,10,1024,3012.369
selected_filtered_c0_multi,1024,11,1024,3021.077
selected_valid_c1_plain,1024,0,2048,1358.358
selected_valid_c1_plain,1024,1,2048,1357.890
selected_valid_c1_plain,1024,2,2048,1377.136
selected_valid_c1_plain,1024,3,2048,1359.700
selected_valid_c1_plain,1024,4,2048,1320.068
selected_valid_c1_plain,1024,5,2048,1316.304
selected_valid_c1_plain,1024,6,2048,1324.036
selected_valid_c1_plain,1024,7,2048,1318.970
selected_valid_c1_plain,1024,8,2048,1316.427
selected_valid_c1_plain,1024,9,2048,1316.895
selected_valid_c1_plain,1024,10,2048,1317.708
selected_valid_c1_plain,1024,11,2048,1316.162
selected_valid_c1_multi,1024,0,2048,1353.923
selected_valid_c1_multi,1024,1,2048,1337.972
